"","AAPL","MSFT","CSCO","TMUS","UNH","JNJ","JPM","BAC","KO","DEO"
"2019-09-03",50.312435,132.17865,42.026917,77.129997,219.707275,119.065964,98.275589,25.102097,49.962345,163.224945
"2019-09-04",51.166061,133.723541,42.768036,77.610001,216.001343,119.176949,99.46151,25.510408,50.386982,164.402054
"2019-09-05",52.166439,136.07486,43.762218,77.830002,218.726044,118.917969,101.72467,26.267036,49.799709,157.105881
"2019-09-06",52.161549,135.15181,44.141819,79.150002,218.16394,118.57579,101.94194,25.902731,49.899101,158.750076
"2019-09-09",52.384129,133.616653,43.90683,79.129997,219.76445,117.410454,104.467628,26.743431,49.257633,156.134323
"2019-09-10",53.002945,132.217529,44.476223,78.379997,221.460266,119.815094,105.79837,27.415989,49.14922,153.667999
"2019-09-11",54.688183,132.256348,45.217346,79.739998,223.127426,121.313347,106.088043,27.518736,49.483505,154.882446
"2019-09-12",54.56588,133.616653,45.126968,79.690002,219.211914,120.628952,106.739853,27.714899,49.790684,155.61116
"2019-09-13",53.504356,133.422348,45.217346,79.400002,223.605347,120.952644,108.840065,28.181952,49.381145,152.500229
"2019-09-16",53.785637,132.460449,45.154079,79.559998,224.390198,119.805832,107.871414,28.144585,49.108124,150.790634
"2019-09-17",53.981304,133.490326,44.656986,80.209999,222.562012,119.926071,107.337326,27.967108,49.362949,153.116806
"2019-09-18",54.487614,134.588257,44.593716,80.120003,220.73381,120.610481,108.414597,28.023151,49.353844,152.472214
"2019-09-19",54.044903,137.065872,44.458153,81,222.877884,120.333015,108.070595,27.855017,49.617771,152.369446
"2019-09-20",53.254875,135.482147,44.828712,80.589996,222.916183,121.757286,107.636055,27.640173,49.062622,150.790634
"2019-09-23",53.497021,135.190659,44.666023,79.959999,218.972641,121.840538,107.617943,27.574781,49.271946,151.323105
"2019-09-24",53.242645,133.480621,44.394886,79.360001,215.364075,121.664803,106.214783,27.033003,49.417553,151.59404
"2019-09-25",54.062027,135.404404,44.837749,79.809998,212.655273,121.146881,106.82132,27.322577,49.299236,150.202072
"2019-09-26",53.783195,135.579285,44.132778,79,206.251785,119.167694,105.943214,27.210484,49.49947,151.743515
"2019-09-27",53.521477,133.820679,44.141819,77.559998,206.041168,118.936493,106.567841,27.415989,49.426659,151.874313
"2019-09-30",54.781124,135.083801,44.656986,78.769997,208.012985,119.657875,106.540688,27.247845,49.544964,152.76181
"2019-10-01",54.932762,133.179413,43.147636,78.199997,207.907684,120.222031,104.603424,26.565954,49.736084,152.649689
"2019-10-02",53.555721,130.828079,42.08115,76.410004,207.467377,122.080978,102.521309,26.005484,48.307251,147.866547
"2019-10-03",54.010662,132.411835,42.855198,77.029999,206.136902,121.331879,102.375305,25.977461,48.998917,151.827606
"2019-10-04",55.524677,134.199615,43.274097,77.989998,210.386795,123.616257,104.59272,26.500565,49.635975,152.574966
"2019-10-07",55.536915,133.228012,43.501762,78.480003,211.765091,123.153809,104.364594,26.444517,49.026211,153.070099
"2019-10-08",54.886299,131.819168,42.24506,77.610001,210.683472,121.933006,102.037666,25.809328,48.762299,151.986404
"2019-10-09",55.529568,134.316223,42.654858,77.790001,212.569107,119.50988,102.776794,26.052189,48.989822,153.920197
"2019-10-10",56.278015,135.15181,42.026505,78.300003,214.148438,119.3619,104.21859,26.575291,48.835102,153.303665
"2019-10-11",57.774925,135.715332,42.399876,79.529999,212.559555,121.461334,105.979736,27.004978,48.507469,152.55629
"2019-10-14",57.69175,135.589005,41.935432,78.629997,211.142944,120.897171,106.262627,27.219824,48.507469,152.266678
"2019-10-15",57.55724,137.551712,42.217743,79.739998,228.372086,122.857872,109.465561,27.770947,48.698582,151.566025
"2019-10-16",57.324867,136.424637,42.609329,80.010002,226.840591,125.012756,109.210045,28.181952,48.680386,152.257324
"2019-10-17",57.547455,135.725037,42.827881,81.050003,233.234497,125.937637,109.821442,28.26602,48.953415,151.949036
"2019-10-18",57.823837,133.509766,42.536469,81.599998,234.832962,118.104111,110.013069,28.350092,49.854389,150.996155
"2019-10-21",58.826664,134.500793,43.155708,82.089996,233.473801,118.400063,112.741486,28.975945,49.353844,150.286148
"2019-10-22",58.692135,132.499283,43.301411,81.669998,238.795685,119.491371,113.873024,29.144077,49.008015,150.360886
"2019-10-23",59.479721,133.344589,42.846088,81.360001,237.187637,120.138771,114.174164,29.349583,49.726974,150.435638
"2019-10-24",59.57756,135.967957,42.263271,81.480003,234.038528,117.919128,114.092018,29.293539,49.69968,151.108261
"2019-10-25",60.311329,136.735519,42.709492,81.620003,234.421417,118.705269,115.004539,29.629816,48.917007,149.791031
"2019-10-28",60.915474,140.097321,42.955364,82.389999,236.469772,119.472893,115.442543,29.741907,48.753193,148.912857
"2019-10-29",59.506626,138.775925,43.019115,81.769997,241.485321,119.417397,115.369545,29.956751,48.607574,149.323914
"2019-10-30",59.499287,140.505402,43.310524,83.269997,243.887833,122.857872,114.730789,29.536404,49.08992,152.546921
"2019-10-31",60.844551,139.300568,43.264988,82.660004,241.877777,122.117981,113.991646,29.209469,49.535866,153.08876
"2019-11-01",62.571365,139.640656,42.827881,82.470001,241.408752,121.341103,116.619705,29.704546,49.05352,152.276016
"2019-11-04",62.982273,140.447098,43.237679,80.919998,240.489883,120.44397,117.550468,30.265007,48.361855,149.996536
"2019-11-05",62.891781,140.359665,43.492653,81.470001,239.580551,120.619713,117.805977,30.657333,47.706589,149.454697
"2019-11-06",62.918667,139.970993,43.957085,81.860001,239.791138,121.119141,117.988457,30.629303,48.052422,149.949829
"2019-11-07",63.644833,140.165344,44.093681,81.860001,245.476746,121.55381,118.627235,31.04031,47.58828,149.538773
"2019-11-08",63.819012,141.817093,44.467056,80.940002,245.964905,123.005836,118.973991,31.068336,47.515476,148.576553
"2019-11-11",64.324394,141.96283,43.802265,79.620003,243.208252,122.062492,118.55423,30.993607,47.178745,149.277191
"2019-11-12",64.265503,142.895599,44.048145,77.43,244.318588,121.479836,117.860718,30.909542,47.060436,147.60498
"2019-11-13",64.881279,143.128784,44.130108,77.970001,242.71051,121.405838,117.240204,30.629303,47.697498,149.809692
"2019-11-14",64.432335,143.857498,40.897297,76.839996,244.873718,121.119141,117.349716,30.545242,47.897717,150.332855
"2019-11-15",65.197746,145.713257,41.061211,78.07,257.862518,124.800056,118.198357,30.760086,47.934116,149.594818
"2019-11-18",65.526474,146.072769,41.115856,78.190002,261.241364,124.698334,119.192978,30.788109,48.261742,149.968506
"2019-11-19",65.327774,146.121307,41.407272,77.160004,262.485748,124.689079,119.156487,30.769424,48.307251,150.977463
"2019-11-20",64.567245,145.867859,41.052109,77.639999,263.758759,125.72493,118.289597,30.535898,48.434662,150.407593
"2019-11-21",64.277794,145.731354,40.833553,77.699997,264.706329,126.18734,118.563347,30.676012,48.19804,149.548126
"2019-11-22",64.221344,145.838623,40.842659,78.589996,264.983887,127.69487,119.348122,30.993607,48.261742,149.501419
"2019-11-25",65.347397,147.437469,41.38905,78,270.56424,127.750732,119.9869,31.264498,48.434662,151.818253
"2019-11-26",64.837128,148.217407,41.261559,78.449997,269.348663,127.741409,120.151123,31.152411,49.05352,153.0047
"2019-11-27",65.708031,148.500153,41.197819,78.980003,268.649933,128.281555,120.506996,31.217793,49.099033,153.275635
"2019-11-29",65.563293,147.58374,41.261559,78.550003,267.884186,128.039413,120.233253,31.12438,48.961494,152.687057
"2019-12-02",64.805229,145.799622,40.706062,77.639999,267.683167,127.918365,119.968628,31.227135,49.282402,152.061172
"2019-12-03",63.649742,145.565628,40.323589,78.010002,265.041321,127.732132,118.426483,30.676012,49.328243,151.537994
"2019-12-04",64.211533,146.092087,39.968433,78.339996,267.357727,129.7995,120.762505,30.96559,49.777515,151.126953
"2019-12-05",65.153587,146.17009,39.631496,76.940002,269.922943,129.967133,121.419518,31.078293,49.685829,150.725235
"2019-12-06",66.412109,147.944458,39.922901,77.739998,269.221558,130.730789,123.226318,31.623032,49.896709,151.388519
"2019-12-09",65.482323,147.564224,39.977547,75.870003,266.675232,130.842514,122.651443,31.472757,49.575802,151.145615
"2019-12-10",65.865051,147.340012,40.159676,75.019997,268.577759,130.367599,122.733551,31.491541,49.300739,150.874695
"2019-12-11",66.426819,147.895691,40.323589,74.620003,269.519409,131.289536,122.441521,31.594852,49.465786,151.509949
"2019-12-12",66.596092,149.397079,41.589394,74.889999,272.507629,131.624786,125.945633,32.571625,49.639988,150.12735
"2019-12-13",67.501358,150.654724,41.252449,75.470001,274.304474,131.662048,124.841476,32.346218,49.896709,151.930359
"2019-12-16",68.656822,151.629639,41.871693,75.470001,280.598053,132.043839,125.325111,32.590412,49.896709,154.994568
"2019-12-17",68.791756,150.810715,42.290588,75.489998,279.099091,133.6922,126.091637,32.90974,49.896709,154.079041
"2019-12-18",68.627396,150.498734,42.472725,76.309998,281.434021,133.34761,125.963875,32.975491,49.429104,154.368652
"2019-12-19",68.696091,151.805115,43.601933,77.220001,283.086639,135.359192,125.334213,32.825211,49.805019,153.537201
"2019-12-20",68.553802,153.462509,43.210358,77.400002,281.136078,136.020355,125.233849,32.834602,50.401001,155.368256
"2019-12-23",69.672478,153.462509,43.802265,76.959999,283.538239,136.374222,125.197342,33.031834,50.345989,155.583099
"2019-12-24",69.738739,153.433243,43.51086,77.32,283.009796,135.899307,125.544121,33.078804,50.162605,155.293503
"2019-12-26",71.122375,154.690933,43.574612,77.400002,284.076324,135.806168,126.876373,33.360565,50.446846,156.00351
"2019-12-27",71.09536,154.973633,43.501762,77.239998,284.383789,135.731659,126.967628,33.200893,50.749409,157.89061
"2019-12-30",71.517349,153.637985,43.337849,78.080002,282.346741,135.312592,126.502258,33.013054,50.676064,157.339432
"2019-12-31",72.039879,153.745239,43.674778,78.419998,282.47171,135.84343,127.204895,33.078804,50.749409,157.339432
"2020-01-02",73.683563,156.59201,44.417831,78.589996,281.049652,135.936539,128.74707,33.473267,50.419334,155.779297
"2020-01-03",72.967201,154.642166,43.693127,78.169998,278.205475,134.362686,127.048035,32.778255,50.144264,155.46167
"2020-01-06",73.54863,155.041901,43.849072,78.620003,280.13678,134.195099,126.947029,32.731293,50.125931,156.685486
"2020-01-07",73.202728,153.62825,43.564701,78.919998,278.445801,135.014603,124.788849,32.51527,49.740841,155.340225
"2020-01-08",74.380295,156.075287,43.59222,79.419998,284.316559,134.995987,125.762344,32.843998,49.832523,157.414154
"2020-01-09",75.96019,158.025131,43.408756,79.809998,282.702362,135.396423,126.221504,32.900345,50.740246,158.675339
"2020-01-10",76.131927,157.293945,43.234451,79,283.576691,135.089096,124.963341,32.627987,50.914448,158.012054
"2020-01-13",77.758415,159.185272,44.005024,79.400002,274.659912,135.685089,126.001091,32.928528,51.464577,156.881653
"2020-01-14",76.708427,158.064163,43.839905,79.800003,276.956421,136.448746,127.47052,33.172714,51.345383,157.087189
"2020-01-15",76.379692,159.087799,44.041721,80.269997,284.80658,136.905045,125.560295,32.562233,51.987206,159.095734
"2020-01-16",77.336456,162.002838,44.995762,81.440002,288.967102,138.01326,126.047028,32.609192,52.097229,159.011673
"2020-01-17",78.19265,162.909515,44.968235,82.150002,286.78598,138.91658,126.919487,32.599804,52.207256,159.469391
"2020-01-21",77.66275,162.32457,44.766422,82.029999,288.765259,139.009705,125.670471,32.177162,52.418133,158.619293
"2020-01-22",77.939964,161.544586,45.014107,82.489998,288.822968,138.059845,125.523514,32.27108,52.821568,157.862579
"2020-01-23",78.315315,162.539032,44.949883,82.18,287.737183,138.320572,125.394981,32.04567,53.023277,157.937317
"2020-01-24",78.089615,160.901169,44.812283,81.580002,281.347504,138.125046,122.2817,31.500931,52.885742,158.058762
"2020-01-27",75.793373,158.210373,43.546352,80.720001,272.968903,138.525452,121.25309,30.85288,52.702374,155.452316
"2020-01-28",77.937515,161.310638,43.821552,81.660004,274.679199,139.223923,123.457199,31.219168,52.271439,152.229309
"2020-01-29",79.568939,163.825912,43.161068,80.260002,271.825439,140.192413,123.273521,31.003149,52.271439,150.248795
"2020-01-30",79.453629,168.447052,43.335365,80.940002,269.980652,140.02478,124.798027,31.444578,53.967667,147.978622
"2020-01-31",75.930763,165.960999,42.170341,79.190002,261.784515,138.637192,121.556175,30.834099,53.545898,147.558258
"2020-02-03",75.722221,170.006943,42.684048,79.459999,263.293121,139.847855,122.483711,30.965588,53.710938,149.772354
"2020-02-04",78.222092,175.602997,43.683956,81.510002,269.846069,141.17955,124.247009,31.576071,53.949337,151.958389
"2020-02-05",78.85994,175.388489,44.445358,81.790001,284.153259,143.405289,126.359261,32.599804,53.9585,152.537582
"2020-02-06",79.782372,179.024979,44.665512,82.769997,281.0112,142.976883,126.37764,32.562233,54.086861,154.676941
"2020-02-07",78.697906,179.278458,44.005024,85.440002,277.898041,141.4496,125.973541,32.505878,54.270233,152.453522
"2020-02-10",79.071678,183.967834,44.830639,84.529999,275.793762,141.421677,126.497025,32.58102,54.783691,151.575348
"2020-02-11",78.59462,179.814667,45.069145,94.489998,279.406586,141.542755,126.735802,32.656155,54.636997,151.0522
"2020-02-12",80.461082,180.077896,45.80302,95.669998,291.599854,140.704605,126.735802,32.797031,54.471958,149.809692
"2020-02-13",79.888092,179.102966,43.408756,95.139999,290.369934,139.773315,126.625618,32.787643,54.655327,149.903152
"2020-02-14",79.907784,180.701843,43.087681,96.480003,287.083832,139.810608,126.239868,32.731293,54.967068,150.27681
"2020-02-18",78.444626,182.534683,42.73909,99.879997,290.312286,138.888641,124.568443,32.186554,54.581978,151.126953
"2020-02-19",79.580704,183.082138,42.46389,100.489998,293.358154,138.702393,126.267433,32.609192,54.802029,151.603378
"2020-02-20",78.76429,180.286255,42.977604,99.5,290.302643,138.1716,126.267433,32.731293,54.756191,150.80928
"2020-02-21",76.981461,174.586929,42.473061,98.57,289.630035,139.624359,124.724564,32.27108,55.132103,150.781265
"2020-02-24",73.324814,167.059509,40.363167,96.370003,266.915466,136.747131,121.372498,30.740175,53.77512,145.185379
"2020-02-25",70.841141,164.30275,39.207314,94.580002,253.079239,135.566254,115.954079,29.190493,53.014114,142.560242
"2020-02-26",71.964943,166.355682,38.675255,93.650002,252.704483,134.65715,116.303055,28.767847,52.812397,139.823013
"2020-02-27",67.260719,154.634415,36.730484,91.239998,243.979919,130.383514,111.463226,27.359039,50.364319,135.866974
"2020-02-28",67.221382,158.378525,36.629578,90.160004,244.979202,126.034882,106.632576,26.767342,49.04401,133.857834
"2020-03-02",73.479729,168.916901,37.767082,93.290001,262.418671,131.227036,111.600975,27.58445,51.27203,137.376205
"2020-03-03",71.146072,160.822525,36.730484,89.370003,251.167084,127.075226,107.413185,26.062937,51.400398,135.753784
"2020-03-04",74.446167,166.727158,37.968895,93.809998,278.09021,134.469711,110.067284,26.664028,54.022678,139.40419
"2020-03-05",72.031357,162.54306,36.299332,89.860001,271.883057,133.092026,104.667252,25.312397,52.023884,135.838699
"2020-03-06",71.074768,157.94841,36.400238,87.860001,272.757477,133.110794,99.258011,24.301031,50.666885,135.866974
"2020-03-09",65.453308,147.243851,34.822403,79.75,262.735779,127.871826,85.812996,20.728186,47.549492,127.009781
"2020-03-10",70.167351,157.312988,36.767178,84.980003,269.039001,132.745285,92.480408,22.316118,49.199883,130.905441
"2020-03-11",67.730415,150.186386,33.987621,86.449997,266.905853,123.523201,88.127304,21.427633,47.870396,123.906464
"2020-03-12",61.04171,135.942978,30.455847,76.760002,240.60733,117.534492,80.862968,19.386003,43.24015,118.41671
"2020-03-13",68.355026,155.269836,34.528854,85.389999,262.522797,125.856865,95.428383,22.835978,44.83102,120.473007
"2020-03-16",59.561356,132.384583,30.923691,76.529999,217.167099,119.146477,81.147644,19.319839,41.862015,107.833336
"2020-03-17",62.180267,143.284668,32.565739,78.349998,235.676102,128.012405,86.106873,20.775446,43.637867,106.974976
"2020-03-18",60.6581,137.25296,34.051838,74.32,209.466263,126.484787,77.042503,19.650661,41.482792,98.136642
"2020-03-19",60.193336,139.511169,34.593067,79.449997,212.110428,119.071503,78.337425,20.038189,38.689526,105.24881
"2020-03-20",56.371929,134.271332,32.657475,74.550003,199.362564,112.361145,76.684349,18.592039,35.424549,103.34343
"2020-03-23",55.174355,132.932007,31.740128,75.699997,188.042908,104.160629,72.579185,17.089174,34.740108,96.768913
"2020-03-24",60.70974,145.014984,35.4095,78.650002,212.110428,111.695724,81.211945,19.877508,36.488213,107.899368
"2020-03-25",60.375298,143.626816,34.55637,79.169998,226.286499,111.901917,84.242584,19.943676,38.486042,111.625229
"2020-03-26",63.552441,152.610809,37.225845,84.629997,246.455307,118.621651,90.111008,21.474892,40.964836,122.972633
"2020-03-27",60.921223,146.344482,35.611324,81.720001,233.968002,115.425789,83.691551,20.416269,39.595947,118.577049
"2020-03-30",62.659794,156.638474,36.987339,83.120003,242.48909,124.657234,85.868095,20.832159,41.621529,121.49173
"2020-03-31",62.531918,154.174957,36.060814,83.900002,240.655533,122.895302,82.681343,20.066549,40.927845,119.907059
"2020-04-01",59.241676,148.700485,35.161823,85.129997,229.017471,120.72097,77.474136,18.68656,38.957756,114.615364
"2020-04-02",60.230213,151.779846,36.856483,84.410004,232.028351,124.788452,80.367035,19.442715,40.650368,116.671677
"2020-04-03",59.364624,150.381912,36.171211,81.980003,221.461411,125.744377,77.991562,18.93231,40.539368,114.360687
"2020-04-06",64.543449,161.565491,38.365932,86.089996,239.651932,130.983337,83.011589,20.217781,43.166157,119.237343
"2020-04-07",63.795883,159.825409,37.634361,86.510002,239.362457,128.846527,84.106537,20.926676,43.018166,119.293922
"2020-04-08",65.428726,161.428635,38.653011,86.849998,258.460083,134.263519,87.502724,22.164886,44.22982,120.416405
"2020-04-09",65.900856,161.438431,38.152939,85.900002,254.889572,132.361038,95.352913,23.497616,45.321228,125.972206
"2020-04-13",67.194328,161.800079,38.171467,86.169998,254.29126,130.992722,91.112328,22.609129,43.406639,123.208443
"2020-04-14",70.587868,169.806519,39.616085,89.620003,261.036713,136.859604,88.616241,22.429544,45.247227,126.217445
"2020-04-15",69.943588,168.027328,38.449276,88.540001,271.825562,138.387238,84.245728,20.973942,44.035591,125.161011
"2020-04-16",70.499344,173.071655,38.430752,90.269997,287.989563,140.270996,81.035126,20.246132,43.563873,125.651497
"2020-04-17",69.542755,174.59671,39.338276,90.989998,280.394928,142.473465,88.319283,22.004208,44.451794,129.537735
"2020-04-20",68.099274,171.136047,39.393837,89.940002,272.269501,142.145432,85.099411,21.266949,43.036659,126.44384
"2020-04-21",65.994301,164.058334,37.55101,87.220001,264.597626,140.28038,82.631142,20.454077,41.973011,121.878471
"2020-04-22",67.895164,169.630569,38.67152,90.160004,267.328552,143.382538,82.900238,20.60531,42.250481,124.849731
"2020-04-23",67.632042,167.577637,38.54187,90.339996,275.347839,145.744263,82.946648,20.671476,41.686283,124.49128
"2020-04-24",69.584549,170.637466,39.375313,90.800003,281.099396,145.135101,84.171501,20.964485,42.019253,125.51001
"2020-04-27",69.633736,170.148697,39.875381,90.910004,283.695313,144.600906,87.799667,22.183784,43.267895,128.707657
"2020-04-28",68.505028,166.003754,39.347542,87.940002,278.27182,141.883011,88.421364,22.58077,43.230904,129.877289
"2020-04-29",70.755104,173.452896,40.134674,89.309998,277.586731,140.805222,90.806107,23.421999,43.582363,129.924469
"2020-04-30",72.247734,175.193039,39.24567,87.800003,282.238068,140.617767,88.857491,22.732004,42.444717,130.782806
"2020-05-01",71.084602,170.657043,37.893646,86.199997,274.55658,138.977661,86.528419,21.815159,42.176487,129.349075
"2020-05-04",72.09037,174.831284,38.291843,88.959999,277.480591,138.958954,85.498428,21.673386,41.751019,129.603745
"2020-05-05",73.17234,176.708267,38.393707,88.970001,282.788208,140.111679,85.368515,21.418179,41.991501,127.132423
"2020-05-06",73.927292,178.448364,38.106644,86.589996,278.667511,138.780869,83.763206,21.125168,41.390308,129.018906
"2020-05-07",74.692062,179.484619,38.310368,95.290001,275.029419,138.321625,84.635452,21.588314,41.251564,129.358505
"2020-05-08",76.469849,180.540421,39.810555,98.519997,276.959442,139.361923,86.018051,22.278313,42.648197,131.216736
"2020-05-11",77.673149,182.554245,40.116154,96.720001,278.590332,139.746201,83.484833,21.342566,42.120991,132.169418
"2020-05-12",76.785484,178.419052,40.023552,94.610001,277.63501,137.899902,80.75676,20.671476,41.455048,132.339203
"2020-05-13",75.858353,175.720932,38.847477,92.779999,268.274323,137.890518,77.973007,19.726278,40.641121,129.886719
"2020-05-14",76.324387,176.483444,40.606949,94.910004,280.443146,138.368484,81.211426,20.520243,40.41914,126.962639
"2020-05-15",75.873161,179.054489,40.995895,97.32,280.780914,140.992676,79.708214,20.265038,40.012161,126.981491
"2020-05-18",77.660805,180.765259,41.727463,101.900002,283.096954,141.067642,83.930237,21.673386,41.593784,132.150558
"2020-05-19",77.212044,179.513962,41.310749,98.599998,278.937744,139.661819,82.278542,20.992838,41.19606,131.301605
"2020-05-20",78.713684,182.003922,42.079361,98.139999,277.914825,138.406006,84.746811,21.65448,42.444717,131.914749
"2020-05-21",78.126839,179.817871,41.338524,94.389999,276.872559,137.496887,83.670418,21.645027,41.77877,131.4431
"2020-05-22",78.629845,179.896301,41.5793,95.800003,279.79657,136.241776,83.020882,21.418179,41.649277,130.801682
"2020-05-26",78.097252,177.994492,41.523731,95.57,284.573456,136.421082,88.913147,22.9494,42.629696,133.31076
"2020-05-27",78.437508,178.229752,42.560905,97.199997,293.142731,136.732483,94.063118,24.556234,43.221645,135.914139
"2020-05-28",78.472031,177.827805,42.227528,99.220001,293.335754,138.695389,92.661942,23.497616,43.554623,136.536682
"2020-05-29",78.395599,179.641403,44.283337,100.040001,294.184998,140.375183,90.295753,22.798168,43.1754,132.631607
"2020-06-01",79.359703,179.22966,42.875755,99.699997,295.227203,138.903015,91.492767,23.261316,43.462135,134.923706
"2020-06-02",79.727097,181.268707,43.422119,100.410004,295.593933,139.90332,91.798996,23.478712,43.378891,134.263443
"2020-06-03",80.165993,181.709839,43.468418,101.209999,294.667542,140.280823,96.754074,24.565689,44.30381,137.602585
"2020-06-04",79.475594,179.317886,43.394337,100.169998,287.651825,138.468903,98.767662,25.488926,44.322311,137.53656
"2020-06-05",81.739136,183.51358,44.292603,101.129997,300.940094,139.006821,103.212387,26.754808,45.404472,139.140106
"2020-06-08",82.222427,184.650742,44.570419,104.459999,298.652985,138.506668,105.272362,27.164074,46.107407,139.43251
"2020-06-09",84.818848,186.062408,44.496326,103.190002,298.392426,137.742264,102.572136,26.859499,45.321228,137.263
"2020-06-10",87.001022,192.963776,43.912922,105.790001,295.053467,139.478668,98.415062,25.317604,44.969753,138.177979
"2020-06-11",82.824059,182.601913,40.440266,100.889999,273.803894,132.938843,90.202972,22.776325,42.120991,130.254593
"2020-06-12",83.539116,184.042999,41.736725,102.309998,275.174133,134.146759,92.671227,23.585346,42.559658,133.037216
"2020-06-15",84.572266,185.21936,41.996014,104.68,276.264618,133.29744,93.951759,23.93751,43.212978,132.178848
"2020-06-16",86.813606,189.758179,43.042442,102.889999,282.749512,136.326721,94.703377,24.55617,43.651649,135.508545
"2020-06-17",86.692795,190.414978,42.755367,102.629997,282.363525,135.911499,92.309349,23.794739,43.474316,134.527557
"2020-06-18",86.727318,192.454041,42.440517,106.389999,281.282715,135.335815,91.808273,23.832813,43.856979,132.810837
"2020-06-19",86.231712,191.307037,41.968239,106.900002,282.261566,135.732208,90.75972,24.032688,42.951656,134.310608
"2020-06-22",88.487862,196.620361,41.820068,106.599998,283.647461,135.316971,89.776123,23.433062,42.690323,132.763657
"2020-06-23",90.37661,197.933929,42.107143,107.160004,288.425507,134.816788,90.871086,23.594864,42.596989,132.527863
"2020-06-24",88.781273,193.944077,41.440388,108.43,280.265045,131.947952,87.836777,22.662107,41.673,127.896446
"2020-06-25",89.959908,196.394867,41.875633,110.190002,287.088043,131.806381,90.898895,23.528238,41.93433,127.896446
"2020-06-26",87.195816,192.463806,42.885021,105.199997,278.03598,130.051117,85.915985,22.03393,40.665005,125.887314
"2020-06-29",89.205376,194.532272,42.736851,105.959999,280.827209,131.211853,86.296432,22.262356,41.402336,126.44384
"2020-06-30",89.950035,199.502441,43.190609,104.150002,285.857208,132.712341,87.280037,22.605001,41.700996,126.764534
"2020-07-01",89.779892,200.669006,42.653507,106.129997,288.551514,132.47641,86.537697,22.138624,41.831661,128.217148
"2020-07-02",89.779892,202.198288,42.588173,106.010002,289.065125,133.033218,86.818779,22.167175,41.887665,129.4151
"2020-07-06",92.181526,206.550858,43.325512,106.779999,293.474915,134.930023,89.011261,22.519342,42.214325,130.848846
"2020-07-07",91.8955,204.149078,42.588173,105.800003,287.504761,134.807388,86.500206,21.900679,42.195656,129.688644
"2020-07-08",94.035759,208.638901,42.756176,106.610001,289.162109,135.20372,87.418442,21.98634,42.064999,131.660065
"2020-07-09",94.440147,210.099564,43.586845,106.169998,282.184052,134.467621,85.525764,21.672249,40.982338,129.537735
"2020-07-10",94.605354,209.462357,43.549507,107.050003,282.251892,134.354355,90.20121,22.861986,42.139664,133.59375
"2020-07-13",94.168907,202.99231,42.868176,104.519997,290.470459,137.034515,91.494217,23.02379,42.23299,131.018631
"2020-07-14",95.727264,204.247116,43.176174,105.389999,299.00885,139.591904,92.018906,22.976196,42.811649,132.678757
"2020-07-15",96.385597,203.943222,43.306843,104.919998,294.696045,139.91275,93.443092,23.414022,43.306324,135.140671
"2020-07-16",95.199593,199.904358,42.728172,104.489998,297.681152,140.847031,93.705452,22.776325,43.072987,133.867279
"2020-07-17",95.007263,198.884842,43.633511,105.349998,297.0802,140.941422,91.972076,22.100552,43.698315,134.414352
"2020-07-20",97.009438,207.433121,43.838844,106.139999,294.104828,141.177322,91.166283,22.443197,43.044987,133.933319
"2020-07-21",95.670547,204.639221,43.885513,105.580002,295.703949,141.309464,93.143265,23.242702,44.052982,135.197266
"2020-07-22",95.939308,207.580154,43.77351,104.93,297.254669,141.564224,92.468658,23.138006,45.247639,134.263443
"2020-07-23",91.572502,198.551529,44.249512,104.510002,293.629913,141.186752,92.740379,23.356918,45.060974,136.649872
"2020-07-24",91.345642,197.335953,43.306843,104.93,291.517242,139.780624,92.084496,23.176079,45.256969,135.4048
"2020-07-27",93.510551,199.835709,44.044174,105.620003,289.394714,138.893585,90.791504,22.976196,45.247639,136.876266
"2020-07-28",91.974411,198.041763,43.194843,104.519997,290.683655,138.563278,91.185013,23.185596,44.967636,138.159103
"2020-07-29",93.737411,200.04158,43.59618,105.779999,297.225586,138.289581,93.396233,24.051722,44.81831,140.847382
"2020-07-30",94.871643,199.884766,43.344173,105.480003,295.820313,138.572693,90.903931,23.642454,44.510307,141.422775
"2020-07-31",104.803619,200.972885,43.960182,107.379997,293.445801,137.553513,90.547874,23.680523,44.090313,138.885406
"2020-08-03",107.444427,212.275833,44.016174,106.879997,294.250214,139.054016,90.041931,23.785221,43.212978,139.602295
"2020-08-04",108.161964,209.089828,44.492176,108.389999,295.112823,138.931305,89.526596,23.804256,43.576981,133.093811
"2020-08-05",108.554008,208.746719,44.174843,107.900002,302.837097,140.044876,91.081963,24.165937,44.071648,129.084961
"2020-08-06",112.341385,212.089584,44.585514,108.099998,304.378052,139.242767,91.110062,24.242081,44.314304,128.160568
"2020-08-07",109.787216,208.295822,44.268177,115.089996,307.256531,140.233627,93.115158,24.851229,44.612968,127.632347
"2020-08-10",111.38295,204.149078,44.548176,116.07,309.262695,139.695709,94.295723,25.279531,44.538307,127.471977
"2020-08-11",108.070435,199.375,44.044174,113.589996,305.822144,138.695389,97.275261,25.622175,44.734306,128.047379
"2020-08-12",111.662079,205.070587,44.893513,115.25,312.33493,141.233963,96.450729,25.441332,45.20097,131.46196
"2020-08-13",113.638229,204.590225,39.872166,115.370003,311.608093,139.667404,95.916672,25.079655,45.154305,133.674057
"2020-08-14",113.536942,204.78627,39.666824,115.489998,313.720886,139.89389,95.954147,25.193872,45.219631,130.62619
